workerid,proliferate.condition,big_filler,cond,instruction,loc_big_filler,loc_contrast,loc_small_filler,loc_target_pic,pragContext,response,response_times,small_filler,target_contrast_bad,target_contrast_good,target_pic,trial,trialID,trialType,trial_number,utterance_type,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
18,condition1,faucet_big.jpg,contrast_control,Click on the recliner,.loc1,.loc4,.loc3,.loc2,bad,"['loc2', 'loc2']","[836, 1685]",faucet_small.jpg,recliner_big.jpg,shapestoy_big.jpg,recliner_small.jpg,192,filler72,filler,129,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,sushi_salmon.jpg,semantic_control,Click on the keyboard,.loc4,.loc2,.loc3,.loc1,bad,"['loc2', 'loc2']","[772, 1473]",sushi_nigiri.jpg,keyboard_small.jpg,kitchentimer_small.jpg,keyboard_big.jpg,253,filler133,filler,130,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,gardeningpail_big.jpg,contrast_control,Click on the microwave,.loc3,.loc2,.loc4,.loc1,bad,"['loc2', 'loc2']","[768, 1327]",gardeningpail_small.jpg,microwave_small.jpg,wavevase_small.jpg,microwave_big.jpg,195,filler75,filler,131,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,waterhose_big.jpg,semantic_contrast,Click on the gold bracelet,.loc2,.loc1,.loc4,.loc3,bad,"['loc2', 'loc3', 'loc3']","[969, 2915, 3590]",hubble_small.jpg,carousel.jpg,bracelet_diamond.jpg,bracelet_gold.jpg,125,filler5,filler,132,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,exerciseball_big.jpg,semantic_contrast,Click on the hawaiian shirt,.loc3,.loc1,.loc4,.loc2,bad,"['loc3', 'loc2', 'loc2']","[1082, 2251, 2880]",policecar_small.jpg,yellowrose.jpg,shirt_corvette.jpg,shirt_hawaiian.jpg,163,filler43,filler,133,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,swan_big.jpg,no_contrast,Click on the tie,.loc2,.loc1,.loc3,.loc4,bad,"['loc2', 'loc1']","[798, 1873]",cougar_small.jpg,tie_big.jpg,mushroom_big.jpg,tie_small.jpg,105,train65,train,134,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,ring_big.jpg,no_contrast,Click on the lipstick,.loc1,.loc4,.loc3,.loc2,bad,"['loc1', 'loc2']","[2297, 3241]",burrito_small.jpg,lipstick_small.jpg,wheel_small.jpg,lipstick_big.jpg,96,train56,train,135,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,grenade_big.jpg,semantic_contrast,Click on the wrapped candy,.loc4,.loc3,.loc2,.loc1,bad,"['loc2', 'loc1', 'loc1']","[753, 4488, 4900]",sandal_small.jpg,seal.jpg,candy_unwrapped.jpg,candy_wrapped.jpg,167,filler47,filler,136,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,clog_big.jpg,no_contrast,Click on the chair,.loc4,.loc2,.loc3,.loc1,bad,"['loc1', 'loc1']","[1585, 3275]",motorcycle_small.jpg,chair_small.jpg,checkerboard_small.jpg,chair_big.jpg,84,train44,train,137,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,window_big.jpg,no_contrast,Click on the saxophone,.loc4,.loc1,.loc2,.loc3,bad,"['loc1', 'loc1']","[891, 3618]",pearls_small.jpg,saxophone_big.jpg,alarmclock_big.jpg,saxophone_small.jpg,101,train61,train,138,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,bobcat_big.jpg,semantic_contrast,Click on the one dollarbills,.loc4,.loc1,.loc2,.loc3,bad,"['loc1', 'loc3', 'loc3']","[822, 7160, 11103]",juicer_small.jpg,daisies.jpg,dollarbills_five.jpg,dollarbills_one.jpg,130,filler10,filler,139,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,molecule_big.jpg,contrast_control,Click on the deer,.loc3,.loc2,.loc1,.loc4,bad,"['loc3', 'loc4']","[1120, 2488]",molecule_small.jpg,deer_small.jpg,cushion_small.jpg,deer_big.jpg,231,filler111,filler,140,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,pinacolada_big.jpg,semantic_contrast,Click on the spotted cow,.loc4,.loc2,.loc3,.loc1,bad,"['loc1', 'loc1', 'loc1']","[1778, 3608, 8060]",honeystick_small.jpg,buddha.jpg,cow_brown.jpg,cow_spotted.jpg,123,filler3,filler,141,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,tennisball_big.jpg,contrast_control,Click on the lion,.loc1,.loc3,.loc2,.loc4,bad,"['loc1', 'loc3']","[1063, 2966]",tennisball_small.jpg,lion_big.jpg,harmonica_big.jpg,lion_small.jpg,240,filler120,filler,142,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,teepee_big.jpg,contrast,Click on the big hammock,.loc2,.loc4,.loc1,.loc3,bad,"['loc2', 'loc3', 'loc3']","[1303, 3542, 7840]",bowlofoatmeal_small.jpg,pagoda_small.jpg,hammock_small.jpg,hammock_big.jpg,79,train39,train,143,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,helicopter_big.jpg,semantic_contrast,Click on the open backpack,.loc4,.loc2,.loc1,.loc3,bad,"['loc2', 'loc3', 'loc3']","[6771, 7918, 11745]",meat_small.jpg,grater.jpg,backpack_closed.jpg,backpack_open.jpg,144,filler24,filler,144,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,birdcage_big.jpg,semantic_contrast,Click on the black shorts,.loc4,.loc3,.loc1,.loc2,bad,"['loc2', 'loc2', 'loc2']","[3223, 4631, 5191]",thermos_small.jpg,zucchini.jpg,shorts_blue.jpg,shorts_black.jpg,175,filler55,filler,145,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,deer_big.jpg,contrast,Click on the big rope,.loc3,.loc4,.loc2,.loc1,bad,"['loc2', 'loc1', 'loc1']","[1287, 3157, 3736]",stampset_small.jpg,ironingboard_small.jpg,rope_small.jpg,rope_big.jpg,51,train11,train,146,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,barberchair_big.jpg,semantic_contrast,Click on the pink eraser,.loc2,.loc1,.loc3,.loc4,bad,"['loc2', 'loc4', 'loc4']","[1231, 2142, 2544]",thimble_small.jpg,streetlamp.jpg,eraser_redandblue.jpg,eraser_pink.jpg,174,filler54,filler,147,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,batteries_big.jpg,semantic_contrast,Click on the round loafofbread,.loc4,.loc2,.loc3,.loc1,bad,"['loc2', 'loc1', 'loc1']","[1170, 2352, 3090]",kneehammer_small.jpg,flamingo.jpg,loafofbread_rectangular.jpg,loafofbread_round.jpg,134,filler14,filler,148,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,robe_big.jpg,semantic_contrast,Click on the twoslot toaster,.loc4,.loc3,.loc2,.loc1,bad,"['loc1', 'loc1', 'loc1']","[1223, 3293, 4282]",eyeshadow_small.jpg,recyclingbox.jpg,toaster_fourslot.jpg,toaster_twoslot.jpg,161,filler41,filler,149,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,legoman_cult.jpg,semantic_control,Click on the horse,.loc3,.loc1,.loc2,.loc4,bad,"['loc1', 'loc1']","[905, 2422]",legoman_sailor.jpg,horse_big.jpg,bobcat_big.jpg,horse_small.jpg,250,filler130,filler,150,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,laptop_big.jpg,no_contrast,Click on the big starfish,.loc4,.loc1,.loc2,.loc3,bad,"['loc1', 'loc2', 'loc2']","[980, 3363, 4086]",toyoctopus_small.jpg,bottle_small.jpg,bottle_small.jpg,starfish_big.jpg,35,test35,test,151,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,iguana_big.jpg,contrast,Click on the big ball,.loc2,.loc1,.loc4,.loc3,bad,"['loc2', 'loc3', 'loc3']","[987, 2616, 3209]",lime_small.jpg,ball_small.jpg,ball_small.jpg,ball_big.jpg,14,test14,test,152,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,babyswing_big.jpg,semantic_contrast,Click on the green bellpeppers,.loc1,.loc3,.loc4,.loc2,bad,"['loc3', 'loc2', 'loc2']","[990, 2000, 2700]",redkettle_small.jpg,dogbones.jpg,bellpeppers_red.jpg,bellpeppers_green.jpg,131,filler11,filler,153,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,musicsheet_big.jpg,no_contrast,Click on the blackberry,.loc2,.loc3,.loc1,.loc4,bad,"['loc2', 'loc3']","[800, 1926]",tote_small.jpg,blackberry_big.jpg,hammock_big.jpg,blackberry_small.jpg,119,train79,train,154,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,carkeys_big.jpg,semantic_contrast,Click on the coffee cup,.loc2,.loc3,.loc4,.loc1,bad,"['loc1', 'loc1', 'loc1']","[890, 2060, 3103]",oven_small.jpg,icecubetray.jpg,cup_plastic.jpg,cup_coffee.jpg,149,filler29,filler,155,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,basket_big.jpg,no_contrast,Click on the small feather,.loc2,.loc3,.loc1,.loc4,bad,"['loc1', 'loc4', 'loc4']","[3353, 4683, 5320]",washer_small.jpg,pear_big.jpg,pear_big.jpg,feather_small.jpg,29,test29,test,156,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,lizard_big.jpg,contrast,Click on the big briefcase,.loc1,.loc4,.loc3,.loc2,bad,"['loc2', 'loc3', 'loc3']","[942, 2555, 3394]",carseat_small.jpg,calculator_small.jpg,briefcase_small.jpg,briefcase_big.jpg,45,train5,train,157,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,babybottle_big.jpg,semantic_contrast,Click on the yellow watch,.loc3,.loc1,.loc2,.loc4,bad,"['loc2', 'loc4', 'loc4']","[1023, 2837, 3537]",snowshoes_small.jpg,staircase.jpg,watch_brown.jpg,watch_yellow.jpg,173,filler53,filler,158,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,greenbean_big.jpg,no_contrast,Click on the flashlight,.loc2,.loc3,.loc4,.loc1,bad,"['loc3', 'loc3']","[3107, 3680]",hourglass_small.jpg,flashlight_big.jpg,door_big.jpg,flashlight_small.jpg,89,train49,train,159,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,barrel_big.jpg,no_contrast,Click on the small key,.loc1,.loc3,.loc4,.loc2,bad,"['loc3', 'loc4', 'loc2']","[812, 2903, 3773]",compass_small.jpg,ballerina_big.jpg,ballerina_big.jpg,key_small.jpg,27,test27,test,160,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,duck_camo.jpg,semantic_control,Click on the potato,.loc1,.loc4,.loc2,.loc3,bad,"['loc2', 'loc4']","[825, 1777]",duck_zebra.jpg,potato_big.jpg,dustpan_big.jpg,potato_small.jpg,262,filler142,filler,161,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,broom_big.jpg,no_contrast,Click on the bagel,.loc1,.loc2,.loc3,.loc4,bad,"['loc2', 'loc2']","[834, 2357]",nutcracker_small.jpg,bagel_small.jpg,igloo_small.jpg,bagel_big.jpg,118,train78,train,162,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,opener_metal.jpg,semantic_control,Click on the greenbean,.loc4,.loc2,.loc3,.loc1,bad,"['loc3', 'loc1']","[1699, 2697]",opener_wood.jpg,greenbean_small.jpg,pepperoni_small.jpg,greenbean_big.jpg,269,filler149,filler,163,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,gingerbreadcookie_big.jpg,semantic_contrast,Click on the mobile phone,.loc3,.loc2,.loc1,.loc4,bad,"['loc3', 'loc4', 'loc4']","[941, 2262, 2907]",nailpolish_small.jpg,ship.jpg,phone_landline.jpg,phone_mobile.jpg,147,filler27,filler,164,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,rollingpin_big.jpg,contrast,Click on the small spaceship,.loc1,.loc4,.loc3,.loc2,bad,"['loc1', 'loc2', 'loc2']","[940, 2480, 3496]",grill_small.jpg,fishbowl_big.jpg,spaceship_big.jpg,spaceship_small.jpg,46,train6,train,165,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,rollingpin_big.jpg,contrast_control,Click on the tape,.loc2,.loc3,.loc1,.loc4,bad,"['loc1', 'loc1']","[1661, 2136]",rollingpin_small.jpg,tape_small.jpg,cookiecutter_small.jpg,tape_big.jpg,217,filler97,filler,166,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,rollerblades_big.jpg,contrast_control,Click on the doll,.loc1,.loc2,.loc4,.loc3,bad,"['loc1', 'loc2']","[1101, 2101]",rollerblades_small.jpg,doll_big.jpg,ring_big.jpg,doll_small.jpg,232,filler112,filler,167,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,wallsconce_speckled.jpg,semantic_control,Click on the raspberry,.loc1,.loc3,.loc4,.loc2,bad,"['loc2', 'loc2']","[821, 2002]",wallsconce_tassles.jpg,raspberry_big.jpg,measuringtape_big.jpg,raspberry_small.jpg,290,filler170,filler,168,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,turkey_big.jpg,semantic_contrast,Click on the electric guitar,.loc3,.loc2,.loc1,.loc4,bad,"['loc2', 'loc4', 'loc4']","[854, 1889, 2447]",horseshoe_small.jpg,cardinal.jpg,guitar_classic.jpg,guitar_electric.jpg,124,filler4,filler,169,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,birdhouse_onstand.jpg,semantic_control,Click on the musicsheet,.loc1,.loc3,.loc2,.loc4,bad,"['loc2', 'loc4']","[827, 1832]",birdhouse_plain.jpg,musicsheet_small.jpg,screw_small.jpg,musicsheet_big.jpg,299,filler179,filler,170,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,pretzel_knot.jpg,semantic_control,Click on the waffle,.loc2,.loc1,.loc4,.loc3,bad,"['loc2', 'loc1']","[954, 2253]",pretzel_sticks.jpg,waffle_big.jpg,exerciseball_big.jpg,waffle_small.jpg,282,filler162,filler,171,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,shapestoy_big.jpg,no_contrast,Click on the big tuxedo,.loc4,.loc1,.loc3,.loc2,bad,"['loc2', 'loc1', 'loc2']","[917, 3112, 4118]",pillow_small.jpg,cookie_small.jpg,cookie_small.jpg,tuxedo_big.jpg,24,test24,test,172,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,yoyo_big.jpg,contrast_control,Click on the dart,.loc1,.loc3,.loc2,.loc4,bad,"['loc2', 'loc3']","[779, 1593]",yoyo_small.jpg,dart_big.jpg,creamer_big.jpg,dart_small.jpg,230,filler110,filler,173,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,accordion_big.jpg,contrast_control,Click on the lizard,.loc1,.loc3,.loc4,.loc2,bad,"['loc2', 'loc3']","[841, 1770]",accordion_small.jpg,lizard_small.jpg,chowchow_small.jpg,lizard_big.jpg,225,filler105,filler,174,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,sewingmachine_big.jpg,contrast_control,Click on the nest,.loc4,.loc1,.loc2,.loc3,bad,"['loc2', 'loc1']","[918, 2523]",sewingmachine_small.jpg,nest_big.jpg,victrola_big.jpg,nest_small.jpg,206,filler86,filler,175,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,measuringtape_black.jpg,semantic_control,Click on the lighthouse,.loc3,.loc4,.loc1,.loc2,bad,"['loc3', 'loc4']","[1307, 2398]",measuringtape_orange.jpg,lighthouse_big.jpg,batteries_big.jpg,lighthouse_small.jpg,254,filler134,filler,176,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,suitcase_big.jpg,no_contrast,Click on the small bike,.loc4,.loc1,.loc2,.loc3,bad,"['loc4', 'loc2', 'loc3']","[986, 2862, 3834]",wavevase_small.jpg,dog_big.jpg,dog_big.jpg,bike_small.jpg,31,test31,test,177,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,orangephone_big.jpg,no_contrast,Click on the small guitar,.loc1,.loc2,.loc4,.loc3,bad,"['loc2', 'loc2', 'loc3']","[890, 2568, 3718]",pie_small.jpg,plant_big.jpg,plant_big.jpg,guitar_small.jpg,36,test36,test,178,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,bloodymary_big.jpg,semantic_contrast,Click on the red toothbrush,.loc2,.loc1,.loc3,.loc4,bad,"['loc2', 'loc4', 'loc4']","[975, 2181, 3101]",threeholepunch_small.jpg,baseballbat.jpg,toothbrush_purple.jpg,toothbrush_red.jpg,176,filler56,filler,179,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,sandwich_big.jpg,contrast_control,Click on the barrel,.loc4,.loc3,.loc2,.loc1,bad,"['loc2', 'loc1']","[1097, 2243]",sandwich_small.jpg,barrel_small.jpg,xylophone_small.jpg,barrel_big.jpg,207,filler87,filler,180,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,hawaiianshirt_red.jpg,semantic_control,Click on the scrunchie,.loc1,.loc2,.loc4,.loc3,bad,"['loc2', 'loc3']","[1003, 2098]",hawaiianshirt_blue.jpg,scrunchie_big.jpg,celery_big.jpg,scrunchie_small.jpg,260,filler140,filler,181,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,bill_big.jpg,no_contrast,Click on the big camera,.loc1,.loc2,.loc4,.loc3,bad,"['loc2', 'loc4', 'loc3']","[898, 2516, 3546]",wheelchair_small.jpg,flower_small.jpg,flower_small.jpg,camera_big.jpg,33,test33,test,182,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,accordion_big.jpg,no_contrast,Click on the big kayak,.loc2,.loc3,.loc4,.loc1,bad,"['loc2', 'loc1', 'loc1']","[1324, 2694, 3700]",microscope_small.jpg,bird_small.jpg,bird_small.jpg,kayak_big.jpg,30,test30,test,183,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,pineapple_big.jpg,contrast,Click on the small igloo,.loc4,.loc1,.loc2,.loc3,bad,"['loc1', 'loc2', 'loc3']","[899, 2929, 4084]",snowflake_small.jpg,canon_big.jpg,igloo_big.jpg,igloo_small.jpg,78,train38,train,184,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,pen_green.jpg,semantic_control,Click on the lollipops,.loc3,.loc1,.loc4,.loc2,bad,"['loc2', 'loc2']","[1248, 2300]",pen_black.jpg,lollipops_small.jpg,pitchfork_small.jpg,lollipops_big.jpg,275,filler155,filler,185,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,tambourine_big.jpg,contrast,Click on the small domino,.loc2,.loc3,.loc1,.loc4,bad,"['loc2', 'loc3', 'loc4']","[737, 2413, 3400]",eggs_small.jpg,peeler_big.jpg,domino_big.jpg,domino_small.jpg,62,train22,train,186,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,cigarette_big.jpg,semantic_contrast,Click on the open coffin,.loc4,.loc1,.loc2,.loc3,bad,"['loc2', 'loc3', 'loc3']","[862, 1664, 2784]",braidedloaf_small.jpg,fruitcake.jpg,coffin_closed.jpg,coffin_open.jpg,140,filler20,filler,187,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,cucumber_big.jpg,contrast,Click on the big bat,.loc2,.loc4,.loc1,.loc3,bad,"['loc2', 'loc2', 'loc3']","[1043, 2956, 4373]",sewingmachine_big.jpg,paintcan_small.jpg,bat_small.jpg,bat_big.jpg,69,train29,train,188,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,kimono_big.jpg,semantic_contrast,Click on the fountain pen,.loc3,.loc2,.loc4,.loc1,bad,"['loc2', 'loc1', 'loc1']","[802, 3620, 4378]",bench_small.jpg,mousewheel.jpg,pen_marker.jpg,pen_fountain.jpg,151,filler31,filler,189,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,candycanes_big.jpg,contrast,Click on the small snail,.loc4,.loc3,.loc1,.loc2,bad,"['loc1', 'loc1', 'loc2']","[1109, 2701, 3838]",radish_small.jpg,alien_big.jpg,snail_big.jpg,snail_small.jpg,76,train36,train,190,modified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
18,condition1,goose_big.jpg,contrast_control,Click on the muffin,.loc4,.loc2,.loc1,.loc3,bad,"['loc2', 'loc3']","[918, 1738]",goose_small.jpg,muffin_small.jpg,palette_small.jpg,muffin_big.jpg,183,filler63,filler,191,unmodified,[],34,Yes,I'm going to adapt it for a game for my class--struggling middle school readers (would be good for sight reading),4,2,3.53,Female,English,no,Firefox,Mac,900,1440,24.685733333333335,
